-3.0272e-06,-3.0663e-06,-3.1255e-06,-3.1445e-06,-2.9219e-06,-1.7052e-06,3.2731e-06,2.1146e-05,7.7657e-05,0.00023286,0.00059868,0.0013309,0.0025606,0.0042622,0.0061352,0.0076348,0.0082122,0.0076348,0.0061352,0.0042622,0.0025606,0.0013309,0.00059868,0.00023286,7.7657e-05,2.1146e-05,3.2731e-06,-1.7052e-06,-2.9219e-06,-3.1445e-06,-3.1255e-06,-3.0663e-06,-3.0272e-06
-1.6625e-06,-1.5879e-06,-1.4077e-06,-1.043e-06,-2.9978e-07,1.3834e-06,5.8076e-06,1.8567e-05,5.502e-05,0.00015056,0.00037073,0.00080633,0.0015333,0.0025356,0.0036365,0.0045168,0.0048556,0.0045168,0.0036365,0.0025356,0.0015333,0.00080633,0.00037073,0.00015056,5.502e-05,1.8567e-05,5.8076e-06,1.3834e-06,-2.9978e-07,-1.043e-06,-1.4077e-06,-1.5879e-06,-1.6625e-06
-3.815e-07,-2.2733e-07,1.1496e-07,7.2418e-07,1.7629e-06,3.6132e-06,7.3303e-06,1.5956e-05,3.7579e-05,9.0581e-05,0.00020877,0.00043879,0.00081935,0.0013416,0.0019137,0.0023705,0.0025462,0.0023705,0.0019137,0.0013416,0.00081935,0.00043879,0.00020877,9.0581e-05,3.7579e-05,1.5956e-05,7.3303e-06,3.6132e-06,1.7629e-06,7.2418e-07,1.1496e-07,-2.2733e-07,-3.815e-07
7.1599e-07,9.1027e-07,1.3283e-06,2.0343e-06,3.1456e-06,4.8924e-06,7.8183e-06,1.3362e-05,2.5221e-05,5.1702e-05,0.00010803,0.00021514,0.00039038,0.00062947,0.00089062,0.0010988,0.0011789,0.0010988,0.00089062,0.00062947,0.00039038,0.00021514,0.00010803,5.1702e-05,2.5221e-05,1.3362e-05,7.8183e-06,4.8924e-06,3.1456e-06,2.0343e-06,1.3283e-06,9.1027e-07,7.1599e-07
1.5775e-06,1.7764e-06,2.195e-06,2.8762e-06,3.8898e-06,5.351e-06,7.4889e-06,1.086e-05,1.6867e-05,2.8677e-05,5.2146e-05,9.5399e-05,0.0001652,0.00025988,0.00036307,0.00044527,0.00047686,0.00044527,0.00036307,0.00025988,0.0001652,9.5399e-05,5.2146e-05,2.8677e-05,1.6867e-05,1.086e-05,7.4889e-06,5.351e-06,3.8898e-06,2.8762e-06,2.195e-06,1.7764e-06,1.5775e-06
2.1941e-06,2.3717e-06,2.7381e-06,3.3151e-06,4.1324e-06,5.2274e-06,6.6573e-06,8.5569e-06,1.1302e-05,1.582e-05,2.3937e-05,3.8297e-05,6.1205e-05,9.2265e-05,0.0001262,0.0001533,0.00016373,0.0001533,0.0001262,9.2265e-05,6.1205e-05,3.8297e-05,2.3937e-05,1.582e-05,1.1302e-05,8.5569e-06,6.6573e-06,5.2274e-06,4.1324e-06,3.3151e-06,2.7381e-06,2.3717e-06,2.1941e-06
2.5893e-06,2.7308e-06,3.017e-06,3.4527e-06,4.0395e-06,4.7694e-06,5.6189e-06,6.5552e-06,7.5757e-06,8.804e-06,1.0622e-05,1.3706e-05,1.8767e-05,2.5909e-05,3.3967e-05,4.0538e-05,4.3093e-05,4.0538e-05,3.3967e-05,2.5909e-05,1.8767e-05,1.3706e-05,1.0622e-05,8.804e-06,7.5757e-06,6.5552e-06,5.6189e-06,4.7694e-06,4.0395e-06,3.4527e-06,3.017e-06,2.7308e-06,2.5893e-06
2.806e-06,2.9064e-06,3.1049e-06,3.3952e-06,3.7625e-06,4.1775e-06,4.5882e-06,4.9156e-06,5.061e-06,4.9383e-06,4.5332e-06,3.9607e-06,3.4571e-06,3.2581e-06,3.4183e-06,3.7338e-06,3.8894e-06,3.7338e-06,3.4183e-06,3.2581e-06,3.4571e-06,3.9607e-06,4.5332e-06,4.9383e-06,5.061e-06,4.9156e-06,4.5882e-06,4.1775e-06,3.7625e-06,3.3952e-06,3.1049e-06,2.9064e-06,2.806e-06
2.8943e-06,2.9556e-06,3.0729e-06,3.2341e-06,3.4174e-06,3.5873e-06,3.6892e-06,3.6472e-06,3.3665e-06,2.75e-06,1.7312e-06,3.1972e-07,-1.3647e-06,-3.0958e-06,-4.5946e-06,-5.6067e-06,-5.9633e-06,-5.6067e-06,-4.5946e-06,-3.0958e-06,-1.3647e-06,3.1972e-07,1.7312e-06,2.75e-06,3.3665e-06,3.6472e-06,3.6892e-06,3.5873e-06,3.4174e-06,3.2341e-06,3.0729e-06,2.9556e-06,2.8943e-06
2.9026e-06,2.931e-06,2.9813e-06,3.0394e-06,3.0824e-06,3.0764e-06,2.9751e-06,2.7197e-06,2.2432e-06,1.4822e-06,3.9783e-07,-9.9633e-07,-2.6079e-06,-4.2579e-06,-5.7049e-06,-6.6995e-06,-7.0544e-06,-6.6995e-06,-5.7049e-06,-4.2579e-06,-2.6079e-06,-9.9633e-07,3.9783e-07,1.4822e-06,2.2432e-06,2.7197e-06,2.9751e-06,3.0764e-06,3.0824e-06,3.0394e-06,2.9813e-06,2.931e-06,2.9026e-06
2.8722e-06,2.8758e-06,2.8762e-06,2.8596e-06,2.8046e-06,2.6821e-06,2.4557e-06,2.0841e-06,1.5258e-06,7.4855e-07,-2.5729e-07,-1.4628e-06,-2.7875e-06,-4.0971e-06,-5.2196e-06,-5.9811e-06,-6.2512e-06,-5.9811e-06,-5.2196e-06,-4.0971e-06,-2.7875e-06,-1.4628e-06,-2.5729e-07,7.4855e-07,1.5258e-06,2.0841e-06,2.4557e-06,2.6821e-06,2.8046e-06,2.8596e-06,2.8762e-06,2.8758e-06,2.8722e-06
2.8346e-06,2.8218e-06,2.7897e-06,2.7253e-06,2.6096e-06,2.4177e-06,2.1214e-06,1.6917e-06,1.104e-06,3.4569e-07,-5.7546e-07,-1.6222e-06,-2.7228e-06,-3.7733e-06,-4.6505e-06,-5.2354e-06,-5.441e-06,-5.2354e-06,-4.6505e-06,-3.7733e-06,-2.7228e-06,-1.6222e-06,-5.7546e-07,3.4569e-07,1.104e-06,1.6917e-06,2.1214e-06,2.4177e-06,2.6096e-06,2.7253e-06,2.7897e-06,2.8218e-06,2.8346e-06
2.8106e-06,2.7897e-06,2.7417e-06,2.6543e-06,2.5097e-06,2.2858e-06,1.9586e-06,1.5053e-06,9.0952e-07,1.674e-07,-7.057e-07,-1.6698e-06,-2.6581e-06,-3.5815e-06,-4.3398e-06,-4.8396e-06,-5.0143e-06,-4.8396e-06,-4.3398e-06,-3.5815e-06,-2.6581e-06,-1.6698e-06,-7.057e-07,1.674e-07,9.0952e-07,1.5053e-06,1.9586e-06,2.2858e-06,2.5097e-06,2.6543e-06,2.7417e-06,2.7897e-06,2.8106e-06
